"GEOID","NAME","variable","estimate","moe"
"13019","Berrien County, Georgia","B01001_002",9384,78
"13019","Berrien County, Georgia","B01001_003",598,50
"13019","Berrien County, Georgia","B01001_004",724,112
"13019","Berrien County, Georgia","B01001_005",642,107
"13019","Berrien County, Georgia","B01001_006",371,46
"13019","Berrien County, Georgia","B01001_007",196,40
"13019","Berrien County, Georgia","B01001_008",76,58
"13019","Berrien County, Georgia","B01001_009",50,39
"13019","Berrien County, Georgia","B01001_010",370,57
"13019","Berrien County, Georgia","B01001_011",543,72
"13019","Berrien County, Georgia","B01001_012",696,106
"13019","Berrien County, Georgia","B01001_013",625,115
"13019","Berrien County, Georgia","B01001_014",560,113
"13019","Berrien County, Georgia","B01001_015",603,34
"13019","Berrien County, Georgia","B01001_016",648,49
"13019","Berrien County, Georgia","B01001_017",598,88
"13019","Berrien County, Georgia","B01001_018",235,87
"13019","Berrien County, Georgia","B01001_019",292,86
"13019","Berrien County, Georgia","B01001_020",144,64
"13019","Berrien County, Georgia","B01001_021",557,107
"13019","Berrien County, Georgia","B01001_022",337,91
"13019","Berrien County, Georgia","B01001_023",257,75
"13019","Berrien County, Georgia","B01001_024",169,70
"13019","Berrien County, Georgia","B01001_025",93,48
"13019","Berrien County, Georgia","B01001_026",9768,78
"13019","Berrien County, Georgia","B01001_027",610,34
"13019","Berrien County, Georgia","B01001_028",744,107
"13019","Berrien County, Georgia","B01001_029",516,106
"13019","Berrien County, Georgia","B01001_030",443,40
"13019","Berrien County, Georgia","B01001_031",181,36
"13019","Berrien County, Georgia","B01001_032",34,27
"13019","Berrien County, Georgia","B01001_033",142,68
"13019","Berrien County, Georgia","B01001_034",262,65
"13019","Berrien County, Georgia","B01001_035",669,54
"13019","Berrien County, Georgia","B01001_036",501,27
"13019","Berrien County, Georgia","B01001_037",700,107
"13019","Berrien County, Georgia","B01001_038",549,110
"13019","Berrien County, Georgia","B01001_039",637,55
"13019","Berrien County, Georgia","B01001_040",651,60
"13019","Berrien County, Georgia","B01001_041",717,131
"13019","Berrien County, Georgia","B01001_042",290,92
"13019","Berrien County, Georgia","B01001_043",315,103
"13019","Berrien County, Georgia","B01001_044",212,95
"13019","Berrien County, Georgia","B01001_045",421,91
"13019","Berrien County, Georgia","B01001_046",405,89
"13019","Berrien County, Georgia","B01001_047",267,85
"13019","Berrien County, Georgia","B01001_048",232,80
"13019","Berrien County, Georgia","B01001_049",270,86
"13021","Bibb County, Georgia","B01001_001",153200,NA
"13021","Bibb County, Georgia","B01001_002",71915,183
"13021","Bibb County, Georgia","B01001_003",5254,76
"13021","Bibb County, Georgia","B01001_004",5656,424
"13021","Bibb County, Georgia","B01001_005",5049,424
"13021","Bibb County, Georgia","B01001_006",3199,128
"13021","Bibb County, Georgia","B01001_007",2144,74
"13021","Bibb County, Georgia","B01001_008",1033,286
"13021","Bibb County, Georgia","B01001_009",1049,258
"13021","Bibb County, Georgia","B01001_010",3179,313
"13021","Bibb County, Georgia","B01001_011",5325,111
"13021","Bibb County, Georgia","B01001_012",4403,81
"13021","Bibb County, Georgia","B01001_013",4079,350
"13021","Bibb County, Georgia","B01001_014",4271,351
"13021","Bibb County, Georgia","B01001_015",4346,97
"13021","Bibb County, Georgia","B01001_016",4436,95
"13021","Bibb County, Georgia","B01001_017",4862,324
"13021","Bibb County, Georgia","B01001_018",1565,239
"13021","Bibb County, Georgia","B01001_019",2559,295
"13021","Bibb County, Georgia","B01001_020",1608,229
"13021","Bibb County, Georgia","B01001_021",1943,216
"13021","Bibb County, Georgia","B01001_022",2516,255
"13021","Bibb County, Georgia","B01001_023",1389,173
"13021","Bibb County, Georgia","B01001_024",1095,178
"13021","Bibb County, Georgia","B01001_025",955,200
"13021","Bibb County, Georgia","B01001_026",81285,183
"13021","Bibb County, Georgia","B01001_027",5279,104
"13021","Bibb County, Georgia","B01001_028",4812,481
"13021","Bibb County, Georgia","B01001_029",5404,482
"13021","Bibb County, Georgia","B01001_030",2961,72
"13021","Bibb County, Georgia","B01001_031",2379,73
"13021","Bibb County, Georgia","B01001_032",1514,261
"13021","Bibb County, Georgia","B01001_033",1361,287
"13021","Bibb County, Georgia","B01001_034",2996,326
"13021","Bibb County, Georgia","B01001_035",5974,85
"13021","Bibb County, Georgia","B01001_036",5099,84
"13021","Bibb County, Georgia","B01001_037",5092,338
"13021","Bibb County, Georgia","B01001_038",4251,349
"13021","Bibb County, Georgia","B01001_039",4802,135
"13021","Bibb County, Georgia","B01001_040",5033,90
"13021","Bibb County, Georgia","B01001_041",5026,368
"13021","Bibb County, Georgia","B01001_042",2182,322
"13021","Bibb County, Georgia","B01001_043",3390,379
"13021","Bibb County, Georgia","B01001_044",1716,224
"13021","Bibb County, Georgia","B01001_045",2759,239
"13021","Bibb County, Georgia","B01001_046",3077,230
"13021","Bibb County, Georgia","B01001_047",2357,235
"13021","Bibb County, Georgia","B01001_048",1652,209
"13021","Bibb County, Georgia","B01001_049",2169,268
"13023","Bleckley County, Georgia","B01001_001",12807,NA
"13023","Bleckley County, Georgia","B01001_002",6054,107
"13023","Bleckley County, Georgia","B01001_003",395,115
"13023","Bleckley County, Georgia","B01001_004",424,110
"13023","Bleckley County, Georgia","B01001_005",312,102
"13023","Bleckley County, Georgia","B01001_006",230,36
"13023","Bleckley County, Georgia","B01001_007",568,150
"13023","Bleckley County, Georgia","B01001_008",169,87
"13023","Bleckley County, Georgia","B01001_009",175,90
"13023","Bleckley County, Georgia","B01001_010",253,127
"13023","Bleckley County, Georgia","B01001_011",254,21
"13023","Bleckley County, Georgia","B01001_012",235,28
"13023","Bleckley County, Georgia","B01001_013",198,106
"13023","Bleckley County, Georgia","B01001_014",402,121
"13023","Bleckley County, Georgia","B01001_015",311,20
"13023","Bleckley County, Georgia","B01001_016",437,93
"13023","Bleckley County, Georgia","B01001_017",406,86
"13023","Bleckley County, Georgia","B01001_018",192,82
"13023","Bleckley County, Georgia","B01001_019",130,57
"13023","Bleckley County, Georgia","B01001_020",200,85
"13023","Bleckley County, Georgia","B01001_021",183,86
"13023","Bleckley County, Georgia","B01001_022",240,66
"13023","Bleckley County, Georgia","B01001_023",196,57
"13023","Bleckley County, Georgia","B01001_024",130,57
"13023","Bleckley County, Georgia","B01001_025",14,19
"13023","Bleckley County, Georgia","B01001_026",6753,107
"13023","Bleckley County, Georgia","B01001_027",359,88
"13023","Bleckley County, Georgia","B01001_028",288,102
"13023","Bleckley County, Georgia","B01001_029",433,113
"13023","Bleckley County, Georgia","B01001_030",285,55
"13023","Bleckley County, Georgia","B01001_031",483,164
"13023","Bleckley County, Georgia","B01001_032",200,90
"13023","Bleckley County, Georgia","B01001_033",156,93
"13023","Bleckley County, Georgia","B01001_034",226,94
"13023","Bleckley County, Georgia","B01001_035",316,67
"13023","Bleckley County, Georgia","B01001_036",512,110
"13023","Bleckley County, Georgia","B01001_037",484,99
"13023","Bleckley County, Georgia","B01001_038",189,77
"13023","Bleckley County, Georgia","B01001_039",338,41
"13023","Bleckley County, Georgia","B01001_040",412,62
"13023","Bleckley County, Georgia","B01001_041",323,112
"13023","Bleckley County, Georgia","B01001_042",114,58
"13023","Bleckley County, Georgia","B01001_043",337,104
"13023","Bleckley County, Georgia","B01001_044",196,75
"13023","Bleckley County, Georgia","B01001_045",131,76
"13023","Bleckley County, Georgia","B01001_046",332,115
"13023","Bleckley County, Georgia","B01001_047",201,76
"13023","Bleckley County, Georgia","B01001_048",239,87
"13023","Bleckley County, Georgia","B01001_049",199,78
"13025","Brantley County, Georgia","B01001_001",18756,NA
"13025","Brantley County, Georgia","B01001_002",9198,133
"13025","Brantley County, Georgia","B01001_003",611,76
"13025","Brantley County, Georgia","B01001_004",614,145
"13025","Brantley County, Georgia","B01001_005",602,142
"13025","Brantley County, Georgia","B01001_006",445,68
"13025","Brantley County, Georgia","B01001_007",210,21
"13025","Brantley County, Georgia","B01001_008",205,120
"13025","Brantley County, Georgia","B01001_009",113,120
"13025","Brantley County, Georgia","B01001_010",220,102
"13025","Brantley County, Georgia","B01001_011",552,35
"13025","Brantley County, Georgia","B01001_012",514,44
"13025","Brantley County, Georgia","B01001_013",545,168
"13025","Brantley County, Georgia","B01001_014",591,147
"13025","Brantley County, Georgia","B01001_015",617,31
"13025","Brantley County, Georgia","B01001_016",697,60
"13025","Brantley County, Georgia","B01001_017",535,126
"13025","Brantley County, Georgia","B01001_018",256,104
"13025","Brantley County, Georgia","B01001_019",502,147
"13025","Brantley County, Georgia","B01001_020",234,113
"13025","Brantley County, Georgia","B01001_021",359,112
"13025","Brantley County, Georgia","B01001_022",295,114
"13025","Brantley County, Georgia","B01001_023",272,75
"13025","Brantley County, Georgia","B01001_024",155,70
"13025","Brantley County, Georgia","B01001_025",54,50
"13025","Brantley County, Georgia","B01001_026",9558,133
"13025","Brantley County, Georgia","B01001_027",509,38
"13025","Brantley County, Georgia","B01001_028",769,179
"13025","Brantley County, Georgia","B01001_029",539,132
"13025","Brantley County, Georgia","B01001_030",369,12
"13025","Brantley County, Georgia","B01001_031",265,104
"13025","Brantley County, Georgia","B01001_032",2,5
"13025","Brantley County, Georgia","B01001_033",183,128
"13025","Brantley County, Georgia","B01001_034",332,137
"13025","Brantley County, Georgia","B01001_035",591,59
"13025","Brantley County, Georgia","B01001_036",508,16
"13025","Brantley County, Georgia","B01001_037",419,158
"13025","Brantley County, Georgia","B01001_038",689,164
"13025","Brantley County, Georgia","B01001_039",711,45
"13025","Brantley County, Georgia","B01001_040",677,47
"13025","Brantley County, Georgia","B01001_041",876,149
"13025","Brantley County, Georgia","B01001_042",245,110
"13025","Brantley County, Georgia","B01001_043",235,98
"13025","Brantley County, Georgia","B01001_044",190,91
"13025","Brantley County, Georgia","B01001_045",305,117
"13025","Brantley County, Georgia","B01001_046",514,121
"13025","Brantley County, Georgia","B01001_047",318,106
"13025","Brantley County, Georgia","B01001_048",159,84
"13025","Brantley County, Georgia","B01001_049",153,102
"13027","Brooks County, Georgia","B01001_001",15590,NA
"13027","Brooks County, Georgia","B01001_002",7612,125
"13027","Brooks County, Georgia","B01001_003",568,104
"13027","Brooks County, Georgia","B01001_004",489,116
"13027","Brooks County, Georgia","B01001_005",464,110
"13027","Brooks County, Georgia","B01001_006",304,83
"13027","Brooks County, Georgia","B01001_007",254,115
"13027","Brooks County, Georgia","B01001_008",99,74
"13027","Brooks County, Georgia","B01001_009",37,36
"13027","Brooks County, Georgia","B01001_010",126,58
"13027","Brooks County, Georgia","B01001_011",624,119
"13027","Brooks County, Georgia","B01001_012",387,54
"13027","Brooks County, Georgia","B01001_013",362,113
"13027","Brooks County, Georgia","B01001_014",544,105
"13027","Brooks County, Georgia","B01001_015",481,58
"13027","Brooks County, Georgia","B01001_016",509,8
"13027","Brooks County, Georgia","B01001_017",384,121
"13027","Brooks County, Georgia","B01001_018",242,98
"13027","Brooks County, Georgia","B01001_019",452,102
"13027","Brooks County, Georgia","B01001_020",184,89
"13027","Brooks County, Georgia","B01001_021",229,112
"13027","Brooks County, Georgia","B01001_022",343,108
"13027","Brooks County, Georgia","B01001_023",330,108
"13027","Brooks County, Georgia","B01001_024",95,55
"13027","Brooks County, Georgia","B01001_025",105,56
"13027","Brooks County, Georgia","B01001_026",7978,125
"13027","Brooks County, Georgia","B01001_027",415,84
"13027","Brooks County, Georgia","B01001_028",419,102
"13027","Brooks County, Georgia","B01001_029",554,119
"13027","Brooks County, Georgia","B01001_030",242,91
"13027","Brooks County, Georgia","B01001_031",254,128
"13027","Brooks County, Georgia","B01001_032",83,62
"13027","Brooks County, Georgia","B01001_033",58,57
"13027","Brooks County, Georgia","B01001_034",159,82
"13027","Brooks County, Georgia","B01001_035",510,108
"13027","Brooks County, Georgia","B01001_036",492,79
"13027","Brooks County, Georgia","B01001_037",206,96
"13027","Brooks County, Georgia","B01001_038",655,141
"13027","Brooks County, Georgia","B01001_039",508,56
"13027","Brooks County, Georgia","B01001_040",564,7
"13027","Brooks County, Georgia","B01001_041",521,149
"13027","Brooks County, Georgia","B01001_042",233,106
"13027","Brooks County, Georgia","B01001_043",447,138
"13027","Brooks County, Georgia","B01001_044",243,99
"13027","Brooks County, Georgia","B01001_045",307,107
"13027","Brooks County, Georgia","B01001_046",425,115
"13027","Brooks County, Georgia","B01001_047",380,65
"13027","Brooks County, Georgia","B01001_048",211,66
"13027","Brooks County, Georgia","B01001_049",92,50
"13029","Bryan County, Georgia","B01001_001",37063,NA
"13029","Bryan County, Georgia","B01001_002",18476,102
"13029","Bryan County, Georgia","B01001_003",1401,88
"13029","Bryan County, Georgia","B01001_004",1587,230
"13029","Bryan County, Georgia","B01001_005",1661,209
"13029","Bryan County, Georgia","B01001_006",1069,85
"13029","Bryan County, Georgia","B01001_007",434,57
"13029","Bryan County, Georgia","B01001_008",231,99
"13029","Bryan County, Georgia","B01001_009",141,79
"13029","Bryan County, Georgia","B01001_010",672,121
"13029","Bryan County, Georgia","B01001_011",1143,66
"13029","Bryan County, Georgia","B01001_012",1284,110
"13029","Bryan County, Georgia","B01001_013",1531,257
"13029","Bryan County, Georgia","B01001_014",1443,251
"13029","Bryan County, Georgia","B01001_015",1151,54
"13029","Bryan County, Georgia","B01001_016",1117,71
"13029","Bryan County, Georgia","B01001_017",1077,142
"13029","Bryan County, Georgia","B01001_018",321,81
"13029","Bryan County, Georgia","B01001_019",407,126
"13029","Bryan County, Georgia","B01001_020",386,101
"13029","Bryan County, Georgia","B01001_021",371,101
"13029","Bryan County, Georgia","B01001_022",428,102
"13029","Bryan County, Georgia","B01001_023",325,95
"13029","Bryan County, Georgia","B01001_024",195,78
"13029","Bryan County, Georgia","B01001_025",101,61
"13029","Bryan County, Georgia","B01001_026",18587,102
"13029","Bryan County, Georgia","B01001_027",1305,68
"13029","Bryan County, Georgia","B01001_028",1567,217
